2013-03-05 08:29:00 -0800,37.803279,-122.416721
2013-03-05 08:32:24 -0800,37.8052409,-122.4152214
2013-03-05 08:41:09 -0800,37.8041968,-122.41450839999999
2013-03-05 08:48:00 -0800,37.8032854,-122.4151656
2013-03-05 08:48:24 -0800,37.8039713,-122.4159677
2013-03-05 08:55:23 -0800,37.8035601,-122.41545459999999
2013-03-05 09:05:16 -0800,37.8050657,-122.4162832
2013-03-05 09:06:58 -0800,37.804619100000004,-122.41745089999999
2013-03-05 09:13:18 -0800,37.804619800000005,-122.4163797
2013-03-05 09:22:25 -0800,37.803023800000005,-122.4181656
2013-03-05 09:27:31 -0800,37.80143940000001,-122.4195482
2013-03-05 09:28:28 -0800,37.799850600000006,-122.4189363
2013-03-05 09:31:42 -0800,37.79930340000001,-122.4197354
2013-03-05 09:36:44 -0800,37.79946400000001,-122.42144769999999
2013-03-05 09:37:01 -0800,37.79961440000001,-122.42229869999998
2013-03-05 09:44:57 -0800,37.80139300000001,-122.42245629999998
2013-03-05 09:47:58 -0800,37.80310490000001,-122.42189459999997
2013-03-05 09:54:32 -0800,37.80250100000001,-122.42007559999998
2013-03-05 09:54:35 -0800,37.80214060000001,-122.42010609999997
2013-03-05 09:59:31 -0800,37.80043900000001,-122.41971429999997
2013-03-05 10:09:26 -0800,37.799702300000014,-122.42008289999997
2013-03-05 10:14:59 -0800,37.800975600000015,-122.41926389999996
2013-03-05 10:16:04 -0800,37.79995430000002,-122.42040609999997
2013-03-05 10:16:38 -0800,37.80035250000002,-122.42040379999996
2013-03-05 10:23:19 -0800,37.800379200000016,-122.42074389999996
2013-03-05 10:23:47 -0800,37.798671100000014,-122.42064439999996
2013-03-05 10:24:35 -0800,37.79714180000001,-122.41939939999996
2013-03-05 10:27:47 -0800,37.79565500000001,-122.42062669999996
2013-03-05 10:35:36 -0800,37.79490420000001,-122.42152939999995
2013-03-05 10:43:51 -0800,37.794465400000014,-122.42019849999996
2013-03-05 10:47:22 -0800,37.79310690000001,-122.42218279999996
2013-03-05 10:51:18 -0800,37.79152760000001,-122.42056729999996
2013-03-05 10:58:18 -0800,37.79149720000001,-122.42064429999996
2013-03-05 11:02:22 -0800,37.79335830000001,-122.42154979999997
2013-03-05 11:03:31 -0800,37.79233030000001,-122.42225619999996
2013-03-05 11:09:58 -0800,37.79264760000001,-122.42101419999996
2013-03-05 11:18:04 -0800,37.79374110000001,-122.42208629999996
2013-03-05 11:21:44 -0800,37.79303740000001,-122.42042249999996
2013-03-05 11:22:30 -0800,37.79389530000001,-122.42059389999996
2013-03-05 11:26:33 -0800,37.79388110000001,-122.42104599999996
2013-03-05 11:29:47 -0800,37.79481470000001,-122.41951189999996
2013-03-05 11:32:58 -0800,37.79292990000001,-122.41900219999997
2013-03-05 11:39:54 -0800,37.79131500000001,-122.41875849999997
2013-03-05 11:48:56 -0800,37.79024230000001,-122.41700179999997
2013-03-05 11:49:54 -0800,37.79178890000001,-122.41780949999996
2013-03-05 11:52:22 -0800,37.792981100000006,-122.41834969999996
2013-03-05 11:56:48 -0800,37.79396740000001,-122.41994409999997
2013-03-05 11:58:25 -0800,37.79301610000001,-122.41858809999997
2013-03-05 12:02:30 -0800,37.79167320000001,-122.41734799999996
2013-03-05 12:08:48 -0800,37.790021300000014,-122.41848489999997
2013-03-05 12:16:18 -0800,37.79154800000001,-122.41669619999996
2013-03-05 12:18:16 -0800,37.791276500000016,-122.41852889999996
2013-03-05 12:22:16 -0800,37.79139410000002,-122.41720029999996
2013-03-05 12:22:43 -0800,37.79046980000002,-122.41696079999996
2013-03-05 12:29:50 -0800,37.790510900000015,-122.41506069999996
2013-03-05 12:37:31 -0800,37.791430200000015,-122.41382639999996
2013-03-05 12:42:54 -0800,37.792293100000016,-122.41247079999997
2013-03-05 12:52:39 -0800,37.791273400000016,-122.41372479999997
2013-03-05 12:58:09 -0800,37.79302100000002,-122.41250379999997
2013-03-05 13:04:43 -0800,37.79492710000002,-122.41355599999997
2013-03-05 13:11:13 -0800,37.796187500000016,-122.41263669999996
2013-03-05 13:20:58 -0800,37.79527930000002,-122.41102959999996
2013-03-05 13:23:50 -0800,37.79457830000002,-122.41077569999996
2013-03-05 13:24:20 -0800,37.79263710000002,-122.41156809999995
2013-03-05 13:30:06 -0800,37.79375050000002,-122.41278149999995
2013-03-05 13:33:19 -0800,37.79238900000002,-122.41110789999995
2013-03-05 13:40:04 -0800,37.79402840000002,-122.41157989999995
2013-03-05 13:49:46 -0800,37.79375420000002,-122.41165889999995
2013-03-05 13:52:39 -0800,37.79276980000002,-122.40976709999995
2013-03-05 13:58:03 -0800,37.79467690000002,-122.41152759999996
2013-03-05 14:08:02 -0800,37.79591040000002,-122.41170289999995
2013-03-05 14:11:11 -0800,37.79641340000002,-122.41308839999995
2013-03-05 14:19:47 -0800,37.79617140000002,-122.41405659999995
2013-03-05 14:25:11 -0800,37.79682940000002,-122.41544959999995
2013-03-05 14:34:06 -0800,37.795670100000024,-122.41726589999995
2013-03-05 14:38:36 -0800,37.79761150000002,-122.41721999999994
2013-03-05 14:47:22 -0800,37.797413400000025,-122.41683259999995
2013-03-05 14:56:46 -0800,37.79931920000003,-122.41768549999995
2013-03-05 14:59:11 -0800,37.798973700000026,-122.41665069999995
2013-03-05 15:03:19 -0800,37.79984830000003,-122.41672999999994
2013-03-05 15:07:26 -0800,37.79904690000003,-122.41760269999995
2013-03-05 15:10:12 -0800,37.79835510000003,-122.41752409999995
2013-03-05 15:17:40 -0800,37.79751870000003,-122.41893809999995
2013-03-05 15:19:32 -0800,37.79741390000003,-122.42005409999994
2013-03-05 15:20:48 -0800,37.79697360000003,-122.41856479999994
2013-03-05 15:27:31 -0800,37.79605910000003,-122.41874079999994
2013-03-05 15:33:46 -0800,37.79686270000003,-122.41739759999994
2013-03-05 15:39:18 -0800,37.796139600000025,-122.41702759999994
2013-03-05 15:41:31 -0800,37.79465040000002,-122.41811849999993
2013-03-05 15:51:26 -0800,37.79300450000002,-122.41902079999994
2013-03-05 16:00:17 -0800,37.79125760000002,-122.41785599999994
2013-03-05 16:00:23 -0800,37.79051990000002,-122.41700189999995
